id_transaccion,fecha_hora,hora,dia_semana,producto,monto,monto_promedio_usuario,saldo_anterior,saldo_posterior,destinatario_nuevo,hora_inusual,velocidad_operacion,llamada_reciente,cambio_dispositivo,edad,usuario_nuevo,dias_desde_registro,cantidad_operaciones_dia,operaciones_ultima_hora,alertas_ignoradas,distancia_operaciones,ubicacion_inusual,puntaje_riesgo,nivel_riesgo,fraude
17717,2026-05-04 00:40:00,0,0,Yape,190.79,788.06,3405.0,3214.21,0,0,114,0,0,53,0,850,2,0,0,2.4,0,0,Bajo,0
17718,2026-05-04 00:50:00,0,0,Yape,512.96,589.08,6754.24,6241.28,1,0,25,1,0,62,1,1106,3,1,2,5.06,0,4,Medio,0
17719,2026-05-04 01:00:00,1,0,Yape,377.93,352.08,4103.54,3725.61,0,1,74,0,0,48,0,1129,3,3,0,1.07,0,1,Bajo,0
17720,2026-05-04 01:10:00,1,0,Recarga,210.47,656.87,2281.96,2071.49,0,0,138,0,0,62,0,1064,5,1,0,3.58,0,0,Bajo,0
17721,2026-05-04 01:20:00,1,0,Transferencia,380.03,133.18,4889.93,4509.9,0,0,9,0,0,27,0,1929,2,1,1,2.41,0,1,Bajo,0
17722,2026-05-04 01:30:00,1,0,Yape,302.02,517.54,1416.53,1114.51,1,1,95,1,0,61,1,614,3,0,0,4.88,0,4,Medio,0
17723,2026-05-04 01:40:00,1,0,Yape,2941.79,373.7,4148.53,1206.74,1,0,169,0,0,24,0,2223,7,4,1,0.03,0,6,Alto,1
17724,2026-05-04 01:50:00,1,0,Compra,222.05,432.27,5829.91,5607.86,0,0,24,0,0,21,0,1600,4,0,2,0.16,0,1,Bajo,0
17725,2026-05-04 02:00:00,2,0,Compra,18.05,690.69,1949.5,1931.45,0,1,77,0,1,58,0,2171,3,0,0,1.25,0,3,Medio,0
17726,2026-05-04 02:10:00,2,0,Transferencia,2184.28,203.91,8766.63,6582.35,1,1,116,0,0,26,0,2126,0,0,0,5.98,0,6,Alto,1
17727,2026-05-04 02:20:00,2,0,Yape,146.99,82.71,3688.14,3541.15,0,0,135,0,0,32,0,1536,6,0,1,0.19,0,0,Bajo,0
17728,2026-05-04 02:30:00,2,0,Yape,266.79,881.4,582.57,315.78,0,0,90,0,0,34,0,1855,2,1,1,4.69,0,0,Bajo,0
17729,2026-05-04 02:40:00,2,0,Pago de servicios,142.06,859.76,974.38,832.32,1,0,156,1,1,73,0,2750,5,2,0,4.5,0,5,Alto,1
17730,2026-05-04 02:50:00,2,0,Recarga,134.44,923.1,7764.6,7630.16,0,0,159,0,0,68,0,22,4,1,0,6.26,0,1,Bajo,0
17731,2026-05-04 03:00:00,3,0,Pago de servicios,79.94,723.91,9895.53,9815.59,0,0,143,0,0,55,0,1051,5,1,0,8.65,0,0,Bajo,0
17732,2026-05-04 03:10:00,3,0,Recarga,33.03,889.82,568.47,535.44,0,0,58,0,0,61,0,361,4,1,0,5.07,0,0,Bajo,0
17733,2026-05-04 03:20:00,3,0,Yape,119.4,356.92,2472.11,2352.71,0,0,27,0,0,29,0,850,6,0,0,14.6,0,1,Bajo,0
17734,2026-05-04 03:30:00,3,0,Pago de servicios,409.22,192.33,7791.46,7382.24,1,0,141,0,0,34,1,1191,4,0,0,2.23,0,2,Bajo,0
17735,2026-05-04 03:40:00,3,0,Compra,47.16,710.14,2173.89,2126.73,0,1,110,0,0,52,1,1833,6,2,1,7.94,0,2,Bajo,0
17736,2026-05-04 03:50:00,3,0,Pago de servicios,405.59,384.87,8081.55,7675.96,0,0,133,0,1,43,0,685,2,0,0,7.64,1,4,Medio,0
17737,2026-05-04 04:00:00,4,0,Compra,2489.28,309.49,7099.57,4610.29,0,0,57,0,0,29,1,1825,2,2,0,5.38,0,5,Alto,1
17738,2026-05-04 04:10:00,4,0,Pago de servicios,325.97,612.61,4658.95,4332.98,1,0,121,1,0,76,0,2880,5,1,2,7.07,0,3,Medio,0
17739,2026-05-04 04:20:00,4,0,Yape,60.98,187.58,954.3,893.32,0,0,146,0,0,20,0,2849,6,0,0,1.4,0,0,Bajo,0
17740,2026-05-04 04:30:00,4,0,Yape,365.96,613.14,2720.02,2354.06,1,1,109,1,0,78,0,2050,1,0,1,2.14,1,5,Alto,1
17741,2026-05-04 04:40:00,4,0,Pago de servicios,637.54,879.9,3102.64,2465.1,0,0,174,0,0,61,0,2315,3,2,0,1.51,0,1,Bajo,0
17742,2026-05-04 04:50:00,4,0,Yape,901.65,704.0,9736.39,8834.74,0,1,56,0,0,27,0,1647,4,1,0,5.37,0,1,Bajo,0
17743,2026-05-04 05:00:00,5,0,Compra,295.21,534.76,9277.74,8982.53,0,0,59,1,0,35,0,1957,3,0,0,4.77,0,1,Bajo,0
17744,2026-05-04 05:10:00,5,0,Compra,447.84,512.24,447.84,0.0,1,0,56,0,1,29,0,569,2,2,0,6.24,0,3,Medio,0
17745,2026-05-04 05:20:00,5,0,Yape,572.61,352.48,8316.32,7743.71,1,0,90,0,0,46,0,670,4,2,1,2.85,0,1,Bajo,0
17746,2026-05-04 05:30:00,5,0,Yape,446.87,771.25,5127.7,4680.83,1,0,47,0,0,44,0,1801,2,0,2,6.88,0,2,Bajo,0
17747,2026-05-04 05:40:00,5,0,Transferencia,336.42,938.21,5350.57,5014.15,0,1,78,0,0,53,0,1827,4,2,2,3.39,0,2,Bajo,0
17748,2026-05-04 05:50:00,5,0,Yape,129.17,500.67,6645.12,6515.95,0,0,180,0,0,58,0,2897,4,0,0,4.23,0,1,Bajo,0
17749,2026-05-04 06:00:00,6,0,Yape,635.51,889.08,9278.11,8642.6,0,0,114,0,0,66,0,793,5,0,0,10.17,0,1,Bajo,0
17750,2026-05-04 06:10:00,6,0,Yape,143.19,71.22,9020.85,8877.66,1,0,128,1,0,46,1,862,5,0,0,7.57,0,3,Medio,0
17751,2026-05-04 06:20:00,6,0,Compra,3302.65,230.21,6734.59,3431.94,0,0,116,1,0,27,1,1633,2,0,0,0.15,0,6,Alto,1
17752,2026-05-04 06:30:00,6,0,Yape,129.05,99.39,6212.43,6083.38,1,0,121,0,1,58,0,812,5,2,0,0.41,0,3,Medio,0
17753,2026-05-04 06:40:00,6,0,Recarga,545.98,558.12,1814.21,1268.23,0,0,59,0,0,29,1,827,1,0,0,7.69,0,1,Bajo,0
17754,2026-05-04 06:50:00,6,0,Pago de servicios,68.2,363.43,522.12,453.92,1,0,89,0,1,24,0,1139,2,1,1,4.64,0,3,Medio,0
17755,2026-05-04 07:00:00,7,0,Yape,151.91,850.21,8195.71,8043.8,1,0,77,0,0,51,0,1635,6,1,0,2.8,0,1,Bajo,0
17756,2026-05-04 07:10:00,7,0,Yape,135.75,698.0,2985.89,2850.14,0,0,45,0,0,44,0,1400,3,1,0,0.44,0,0,Bajo,0
17757,2026-05-04 07:20:00,7,0,Compra,62.35,638.22,5895.51,5833.16,0,1,59,1,1,68,0,186,2,1,1,1.7,0,4,Medio,0
17758,2026-05-04 07:30:00,7,0,Recarga,137.77,169.16,8446.11,8308.34,1,1,128,1,0,29,0,1154,8,1,0,1.26,0,3,Medio,0
17759,2026-05-04 07:40:00,7,0,Yape,350.86,314.08,8840.49,8489.63,1,1,56,1,0,38,0,612,4,1,0,13.55,0,4,Medio,0
17760,2026-05-04 07:50:00,7,0,Yape,191.06,739.2,6534.89,6343.83,0,0,71,0,1,61,0,1821,9,1,1,9.56,0,2,Bajo,0
17761,2026-05-04 08:00:00,8,0,Recarga,806.71,241.72,1358.17,551.46,0,0,146,0,0,51,0,1542,4,2,0,0.22,0,2,Bajo,0
17762,2026-05-04 08:10:00,8,0,Compra,96.41,714.39,5976.48,5880.07,0,0,19,0,0,78,0,1256,1,1,0,0.66,0,1,Bajo,0
17763,2026-05-04 08:20:00,8,0,Yape,491.43,905.65,4100.21,3608.78,1,0,159,1,0,77,0,2924,3,0,0,2.15,0,3,Medio,0
17764,2026-05-04 08:30:00,8,0,Recarga,135.29,876.43,583.07,447.78,1,0,125,0,0,71,0,375,4,0,2,1.27,0,2,Bajo,0
17765,2026-05-04 08:40:00,8,0,Yape,756.86,78.8,9881.02,9124.16,0,0,87,0,0,79,0,1087,5,1,0,0.13,0,2,Bajo,0
17766,2026-05-04 08:50:00,8,0,Yape,535.59,886.78,3107.97,2572.38,1,0,106,0,0,70,0,2811,2,1,0,2.38,0,1,Bajo,0
17767,2026-05-04 09:00:00,9,0,Yape,673.85,326.84,5278.51,4604.66,1,0,32,0,0,50,1,115,2,1,1,1.47,0,2,Bajo,0
17768,2026-05-04 09:10:00,9,0,Compra,208.23,463.36,8171.41,7963.18,1,0,39,0,0,76,0,1359,3,1,1,7.5,1,3,Medio,0
17769,2026-05-04 09:20:00,9,0,Pago de servicios,924.6,554.1,5061.26,4136.66,0,1,177,0,0,45,0,1691,2,1,0,9.18,0,2,Bajo,0
17770,2026-05-04 09:30:00,9,0,Compra,46.53,439.99,2414.66,2368.13,1,1,37,0,0,69,0,1674,3,1,0,5.82,0,2,Bajo,0
17771,2026-05-04 09:40:00,9,0,Compra,382.33,647.46,1797.86,1415.53,1,0,63,0,0,43,0,1471,2,2,0,1.15,0,1,Bajo,0
17772,2026-05-04 09:50:00,9,0,Compra,280.96,843.12,9215.85,8934.89,0,0,145,0,1,45,0,2171,1,2,1,1.66,0,2,Bajo,0
17773,2026-05-04 10:00:00,10,0,Yape,563.4,711.15,4249.28,3685.88,0,0,166,0,1,53,0,1511,5,1,0,4.04,1,5,Alto,1
17774,2026-05-04 10:10:00,10,0,Yape,226.84,276.9,2834.25,2607.41,0,0,33,0,0,77,0,1422,5,1,0,0.01,0,0,Bajo,0
17775,2026-05-04 10:20:00,10,0,Transferencia,91.46,922.95,5095.21,5003.75,0,0,136,0,0,70,0,2264,3,0,0,4.9,1,2,Bajo,0
17776,2026-05-04 10:30:00,10,0,Compra,82.12,709.78,2273.74,2191.62,0,0,149,1,1,60,0,1728,1,1,1,0.71,1,5,Alto,1
17777,2026-05-04 10:40:00,10,0,Compra,241.82,179.63,2920.72,2678.9,1,0,15,0,0,32,0,1081,4,0,1,5.71,0,2,Bajo,0
17778,2026-05-04 10:50:00,10,0,Yape,188.65,743.37,7579.48,7390.83,0,0,22,0,1,26,0,2471,1,0,0,4.57,0,2,Bajo,0
17779,2026-05-04 11:00:00,11,0,Yape,576.47,82.38,7884.0,7307.53,0,0,99,0,0,78,0,990,1,1,0,10.86,0,3,Medio,0
17780,2026-05-04 11:10:00,11,0,Compra,635.14,643.57,3165.08,2529.94,0,1,75,0,0,59,0,1006,10,1,0,3.12,0,1,Bajo,0
17781,2026-05-04 11:20:00,11,0,Yape,256.68,928.43,614.53,357.85,0,0,14,0,0,50,1,935,3,1,0,4.36,1,4,Medio,0
17782,2026-05-04 11:30:00,11,0,Recarga,251.05,596.14,3791.66,3540.61,0,0,130,0,0,50,1,1827,3,0,0,0.57,0,1,Bajo,0
17783,2026-05-04 11:40:00,11,0,Pago de servicios,709.54,341.54,6781.97,6072.43,0,1,166,0,0,31,0,2360,7,1,0,5.87,1,4,Medio,0
17784,2026-05-04 11:50:00,11,0,Yape,191.53,988.88,9090.81,8899.28,1,0,47,0,1,38,0,349,4,2,1,4.21,0,3,Medio,0
17785,2026-05-04 12:00:00,12,0,Yape,199.51,818.11,7393.91,7194.4,1,0,177,0,0,19,0,1968,4,3,0,14.82,0,3,Medio,0
17786,2026-05-04 12:10:00,12,0,Yape,65.19,285.49,1728.19,1663.0,0,0,123,0,0,67,0,635,2,2,0,6.09,1,2,Bajo,0
17787,2026-05-04 12:20:00,12,0,Yape,589.08,118.62,4969.43,4380.35,0,0,122,0,0,57,0,1736,1,0,0,4.28,0,2,Bajo,0
17788,2026-05-04 12:30:00,12,0,Recarga,223.67,967.79,3177.86,2954.19,0,1,62,0,0,63,0,922,6,0,1,15.62,0,2,Bajo,0
17789,2026-05-04 12:40:00,12,0,Yape,762.69,83.51,7085.38,6322.69,0,0,13,0,0,70,0,1059,4,1,0,8.08,0,3,Medio,0
17790,2026-05-04 12:50:00,12,0,Yape,73.18,692.65,9703.89,9630.71,1,0,30,0,0,48,0,235,8,2,0,0.5,0,1,Bajo,0
17791,2026-05-04 13:00:00,13,0,Transferencia,149.69,984.02,1452.98,1303.29,0,0,110,0,0,41,0,2774,4,3,0,0.83,0,0,Bajo,0
17792,2026-05-04 13:10:00,13,0,Pago de servicios,630.22,282.51,3039.54,2409.32,1,0,88,0,0,62,0,675,5,0,0,5.61,0,1,Bajo,0
17793,2026-05-04 13:20:00,13,0,Yape,339.06,929.66,5719.59,5380.53,0,0,104,1,0,36,1,2879,3,1,0,1.99,0,2,Bajo,0
17794,2026-05-04 13:30:00,13,0,Compra,74.95,450.07,1961.44,1886.49,0,0,13,0,1,59,0,2599,2,0,1,30.81,0,4,Medio,0
17795,2026-05-04 13:40:00,13,0,Transferencia,615.58,273.88,3967.7,3352.12,0,1,53,0,0,40,0,2551,2,1,0,2.65,0,1,Bajo,0
17796,2026-05-04 13:50:00,13,0,Yape,66.37,127.88,8161.61,8095.24,0,0,10,0,0,51,0,1766,3,1,0,1.58,0,1,Bajo,0
17797,2026-05-04 14:00:00,14,0,Pago de servicios,560.01,621.07,3452.02,2892.01,0,1,67,0,1,65,0,510,5,0,0,1.93,0,3,Medio,0
17798,2026-05-04 14:10:00,14,0,Recarga,91.87,710.67,1790.1,1698.23,0,1,173,1,0,38,0,2769,3,1,0,2.25,0,3,Medio,0
17799,2026-05-04 14:20:00,14,0,Yape,821.78,663.17,3361.97,2540.19,0,1,47,0,0,56,0,2456,5,0,0,2.56,0,1,Bajo,0
17800,2026-05-04 14:30:00,14,0,Compra,273.93,624.87,7487.55,7213.62,0,0,39,0,0,49,0,952,3,2,1,3.21,0,0,Bajo,0
17801,2026-05-04 14:40:00,14,0,Transferencia,345.17,640.12,2914.79,2569.62,0,0,117,0,0,71,0,2329,0,3,0,6.12,0,0,Bajo,0
17802,2026-05-04 14:50:00,14,0,Transferencia,225.64,537.3,6164.27,5938.63,1,0,59,0,0,32,0,2130,5,0,0,0.1,0,1,Bajo,0
17803,2026-05-04 15:00:00,15,0,Yape,267.11,253.35,8119.11,7852.0,0,0,22,0,1,23,1,1997,4,0,0,7.43,0,3,Medio,0
17804,2026-05-04 15:10:00,15,0,Yape,265.86,625.31,1723.14,1457.28,1,0,59,0,0,56,0,608,4,0,0,4.79,0,1,Bajo,0
17805,2026-05-04 15:20:00,15,0,Transferencia,495.55,893.25,8371.16,7875.61,0,0,124,1,0,38,0,2336,4,0,0,21.03,0,2,Bajo,0
17806,2026-05-04 15:30:00,15,0,Pago de servicios,229.76,66.21,4220.95,3991.19,1,0,134,1,0,60,0,259,2,1,1,8.37,0,4,Medio,0
17807,2026-05-04 15:40:00,15,0,Yape,1056.07,983.31,7150.13,6094.06,0,0,133,0,1,64,0,2522,6,1,2,1.46,0,3,Medio,0
17808,2026-05-04 15:50:00,15,0,Compra,117.2,974.09,8896.1,8778.9,0,0,123,0,0,68,0,250,3,1,0,1.62,0,0,Bajo,0
17809,2026-05-04 16:00:00,16,0,Yape,578.63,303.34,9317.32,8738.69,1,0,91,0,0,18,0,1722,4,0,0,1.37,0,1,Bajo,0
17810,2026-05-04 16:10:00,16,0,Yape,430.17,452.93,3645.84,3215.67,0,1,118,0,0,48,0,701,1,2,0,2.16,0,1,Bajo,0
17811,2026-05-04 16:20:00,16,0,Transferencia,840.0,586.83,9882.19,9042.19,1,0,128,1,0,80,0,2479,1,3,0,6.62,0,2,Bajo,0
17812,2026-05-04 16:30:00,16,0,Yape,276.14,853.35,5499.93,5223.79,0,0,102,0,0,69,0,962,3,0,0,1.6,0,0,Bajo,0
17813,2026-05-04 16:40:00,16,0,Yape,340.16,107.94,7721.74,7381.58,0,0,121,0,0,43,0,1221,3,0,0,0.4,0,2,Bajo,0
17814,2026-05-04 16:50:00,16,0,Yape,336.33,265.42,4149.53,3813.2,0,0,7,0,0,72,0,147,3,1,0,5.25,0,1,Bajo,0
17815,2026-05-04 17:00:00,17,0,Recarga,72.54,677.11,3284.97,3212.43,0,0,22,1,0,71,0,901,6,2,0,12.31,0,2,Bajo,0
17816,2026-05-04 17:10:00,17,0,Yape,362.79,108.55,6760.34,6397.55,1,0,60,0,0,29,0,1589,5,1,0,0.74,0,3,Medio,0
17817,2026-05-04 17:20:00,17,0,Pago de servicios,5000.0,898.04,5000.0,0.0,0,1,165,0,0,26,0,2821,4,0,0,4.36,1,8,Critico,1
17818,2026-05-04 17:30:00,17,0,Recarga,1223.13,892.01,9065.49,7842.36,0,0,101,0,0,71,0,2959,3,2,0,0.45,0,0,Bajo,0
17819,2026-05-04 17:40:00,17,0,Compra,112.18,143.69,8953.87,8841.69,0,0,24,0,0,18,0,963,0,0,0,4.34,0,0,Bajo,0
17820,2026-05-04 17:50:00,17,0,Yape,40.43,444.7,9633.81,9593.38,1,0,94,0,0,43,0,104,3,1,0,1.26,0,1,Bajo,0
17821,2026-05-04 18:00:00,18,0,Compra,257.8,534.72,3801.98,3544.18,0,0,170,0,0,52,0,353,4,0,0,1.65,1,3,Medio,0
17822,2026-05-04 18:10:00,18,0,Yape,722.94,666.48,2329.3,1606.36,0,0,22,0,0,62,0,2503,3,1,0,0.51,1,2,Bajo,0
17823,2026-05-04 18:20:00,18,0,Compra,235.42,565.01,3572.68,3337.26,0,0,143,0,0,75,0,2815,6,1,0,1.34,0,0,Bajo,0
17824,2026-05-04 18:30:00,18,0,Pago de servicios,1618.41,51.25,5474.61,3856.2,0,1,122,1,0,45,0,1952,4,0,0,14.09,0,7,Critico,1
17825,2026-05-04 18:40:00,18,0,Yape,112.14,172.96,414.29,302.15,0,1,47,0,0,57,0,318,6,2,1,3.26,0,1,Bajo,0
17826,2026-05-04 18:50:00,18,0,Compra,306.42,840.85,5094.07,4787.65,0,0,162,0,0,54,0,2264,3,2,0,22.58,0,2,Bajo,0
17827,2026-05-04 19:00:00,19,0,Yape,219.51,798.89,259.24,39.73,0,0,134,0,1,41,1,1665,3,0,0,3.74,1,5,Alto,1
17828,2026-05-04 19:10:00,19,0,Yape,508.47,66.22,8000.9,7492.43,0,0,114,0,0,50,0,531,3,0,0,2.16,0,2,Bajo,0
17829,2026-05-04 19:20:00,19,0,Yape,544.53,64.1,4524.19,3979.66,0,1,125,0,0,67,0,1654,6,3,0,5.68,0,3,Medio,0
17830,2026-05-04 19:30:00,19,0,Compra,803.23,858.59,2540.24,1737.01,1,1,36,1,0,44,1,366,1,0,0,1.26,1,6,Alto,1
17831,2026-05-04 19:40:00,19,0,Yape,216.17,393.24,528.03,311.86,0,0,39,0,0,72,0,650,3,0,1,14.52,0,1,Bajo,0
17832,2026-05-04 19:50:00,19,0,Yape,860.74,436.42,5977.61,5116.87,0,0,164,0,1,32,0,1983,1,0,2,0.47,0,4,Medio,0
17833,2026-05-04 20:00:00,20,0,Yape,345.5,946.99,4831.81,4486.31,1,0,75,0,0,69,0,1365,2,1,0,0.89,0,1,Bajo,0
17834,2026-05-04 20:10:00,20,0,Pago de servicios,953.1,902.16,8418.41,7465.31,0,0,66,0,1,57,0,2617,2,0,0,2.98,0,2,Bajo,0
17835,2026-05-04 20:20:00,20,0,Pago de servicios,1096.24,421.05,9201.4,8105.16,0,0,156,1,1,42,0,2731,3,3,0,5.61,0,4,Medio,0
17836,2026-05-04 20:30:00,20,0,Yape,249.21,808.65,5175.6,4926.39,0,0,165,0,0,64,0,739,5,0,1,3.6,1,3,Medio,0
17837,2026-05-04 20:40:00,20,0,Yape,124.72,480.85,2955.04,2830.32,1,1,90,0,0,34,1,1644,10,0,2,2.7,0,4,Medio,0
17838,2026-05-04 20:50:00,20,0,Pago de servicios,299.97,458.2,1865.49,1565.52,1,0,153,0,0,25,1,1053,6,1,0,5.76,1,5,Alto,1
17839,2026-05-04 21:00:00,21,0,Compra,658.95,68.41,658.95,0.0,1,0,36,0,0,23,0,1940,8,0,1,20.56,0,4,Medio,0
17840,2026-05-04 21:10:00,21,0,Compra,54.32,803.83,4379.06,4324.74,0,0,170,0,0,39,0,1953,2,0,0,0.74,0,1,Bajo,0
17841,2026-05-04 21:20:00,21,0,Transferencia,149.18,817.31,4954.92,4805.74,0,1,177,0,0,47,0,2,4,0,0,6.43,0,2,Bajo,0
17842,2026-05-04 21:30:00,21,0,Yape,484.25,776.12,2143.76,1659.51,0,1,148,0,0,18,0,1973,3,0,1,1.26,0,1,Bajo,0
17843,2026-05-04 21:40:00,21,0,Transferencia,18.4,966.8,740.89,722.49,1,0,172,1,0,76,0,1104,3,0,0,0.69,0,3,Medio,0
17844,2026-05-04 21:50:00,21,0,Yape,86.99,95.44,7402.69,7315.7,1,0,22,0,0,48,0,2636,4,0,1,11.59,0,2,Bajo,0
17845,2026-05-04 22:00:00,22,0,Transferencia,132.55,968.57,5489.71,5357.16,0,0,124,0,0,19,0,2884,6,1,0,16.39,1,3,Medio,0
17846,2026-05-04 22:10:00,22,0,Yape,225.09,865.54,8811.14,8586.05,0,0,53,0,0,79,0,981,1,0,0,3.73,1,2,Bajo,0
17847,2026-05-04 22:20:00,22,0,Pago de servicios,177.36,161.71,7903.27,7725.91,0,0,50,0,1,30,0,1790,3,0,1,1.6,0,2,Bajo,0
17848,2026-05-04 22:30:00,22,0,Yape,180.75,90.08,928.98,748.23,0,0,68,0,0,54,0,1695,6,2,1,3.11,0,0,Bajo,0
17849,2026-05-04 22:40:00,22,0,Yape,64.64,69.55,6415.23,6350.59,0,0,87,0,0,64,0,2759,3,2,0,13.32,0,1,Bajo,0
17850,2026-05-04 22:50:00,22,0,Compra,1436.21,160.87,9022.19,7585.98,0,0,167,0,0,39,0,2893,5,3,2,5.75,0,4,Medio,0
17851,2026-05-04 23:00:00,23,0,Compra,133.24,828.56,6633.61,6500.37,0,0,44,0,0,19,1,2770,7,0,0,1.71,1,3,Medio,0
17852,2026-05-04 23:10:00,23,0,Transferencia,36.49,401.81,5765.46,5728.97,0,0,160,0,0,49,0,2616,7,2,0,1.97,0,1,Bajo,0
17853,2026-05-04 23:20:00,23,0,Recarga,761.47,640.43,9020.54,8259.07,0,0,70,0,0,46,0,31,6,1,0,0.54,0,0,Bajo,0
17854,2026-05-04 23:30:00,23,0,Pago de servicios,112.72,424.12,5765.52,5652.8,0,0,81,0,0,19,0,1937,5,0,0,0.03,1,2,Bajo,0
17855,2026-05-04 23:40:00,23,0,Yape,72.81,593.11,9413.98,9341.17,0,0,156,1,0,20,0,1069,3,1,1,18.44,0,3,Medio,0
17856,2026-05-04 23:50:00,23,0,Transferencia,482.03,314.26,7356.29,6874.26,0,1,163,0,0,58,0,2548,6,2,0,11.29,1,5,Alto,1
17857,2026-05-05 00:00:00,0,1,Recarga,145.64,903.45,1797.12,1651.48,0,1,142,0,0,60,0,1923,9,0,0,0.76,0,1,Bajo,0
17858,2026-05-05 00:10:00,0,1,Compra,289.6,637.55,755.04,465.44,1,0,86,0,0,72,1,2324,1,0,0,7.96,0,2,Bajo,0
17859,2026-05-05 00:20:00,0,1,Pago de servicios,129.86,492.05,8537.44,8407.58,0,0,5,0,0,77,0,1162,6,1,0,5.84,0,1,Bajo,0
17860,2026-05-05 00:30:00,0,1,Pago de servicios,154.02,313.24,6272.5,6118.48,0,0,129,1,0,61,0,1462,2,1,0,1.29,0,1,Bajo,0
17861,2026-05-05 00:40:00,0,1,Transferencia,90.69,331.79,7399.03,7308.34,0,0,163,0,0,62,0,2607,5,1,1,3.11,0,1,Bajo,0
17862,2026-05-05 00:50:00,0,1,Yape,72.67,711.19,465.64,392.97,1,0,141,1,0,46,0,977,8,1,1,6.77,0,2,Bajo,0
17863,2026-05-05 01:00:00,1,1,Yape,5000.0,439.51,5000.0,0.0,0,0,51,0,0,50,0,62,1,1,0,13.72,0,5,Alto,1
17864,2026-05-05 01:10:00,1,1,Yape,106.91,586.52,8899.04,8792.13,0,0,171,0,0,26,0,2355,2,0,1,0.18,0,1,Bajo,0
17865,2026-05-05 01:20:00,1,1,Compra,56.67,988.07,2118.06,2061.39,0,1,115,0,1,24,0,1081,5,2,1,2.27,0,3,Medio,0
17866,2026-05-05 01:30:00,1,1,Yape,757.83,350.22,7864.92,7107.09,0,0,5,0,0,79,0,104,9,1,1,4.32,0,1,Bajo,0
17867,2026-05-05 01:40:00,1,1,Yape,319.42,439.04,608.66,289.24,1,0,10,1,0,31,0,1577,4,2,0,4.19,0,3,Medio,0
17868,2026-05-05 01:50:00,1,1,Yape,248.99,355.53,6817.76,6568.77,1,0,36,0,0,44,0,306,2,0,0,22.46,0,2,Bajo,0
17869,2026-05-05 02:00:00,2,1,Pago de servicios,150.22,135.35,8781.48,8631.26,0,1,8,0,0,26,0,1693,3,0,2,0.9,0,3,Medio,0
17870,2026-05-05 02:10:00,2,1,Pago de servicios,162.96,943.28,6108.59,5945.63,1,1,67,0,0,55,0,2616,6,4,0,0.39,0,2,Bajo,0
17871,2026-05-05 02:20:00,2,1,Yape,181.75,762.79,9736.62,9554.87,1,0,180,1,0,56,0,6,4,2,0,1.49,0,3,Medio,0
17872,2026-05-05 02:30:00,2,1,Transferencia,762.45,632.74,3754.67,2992.22,0,0,68,1,0,28,0,2794,3,0,0,2.47,0,1,Bajo,0
17873,2026-05-05 02:40:00,2,1,Transferencia,190.88,72.77,299.57,108.69,1,0,126,0,0,46,0,64,4,2,1,13.53,0,2,Bajo,0
17874,2026-05-05 02:50:00,2,1,Yape,768.14,841.59,7353.07,6584.93,0,0,124,0,0,21,0,1515,4,0,0,2.67,0,0,Bajo,0
17875,2026-05-05 03:00:00,3,1,Compra,231.91,118.23,5130.45,4898.54,0,0,143,0,0,78,0,1007,3,2,0,1.9,0,0,Bajo,0
17876,2026-05-05 03:10:00,3,1,Recarga,199.31,172.3,6801.43,6602.12,0,0,120,0,0,45,0,2273,10,0,0,6.68,0,0,Bajo,0
17877,2026-05-05 03:20:00,3,1,Yape,88.12,132.87,9425.82,9337.7,1,1,111,0,0,38,0,1319,3,1,0,5.71,1,4,Medio,0
17878,2026-05-05 03:30:00,3,1,Yape,2089.6,189.06,2531.65,442.05,0,0,161,0,0,45,0,400,3,2,1,12.67,0,6,Alto,1
17879,2026-05-05 03:40:00,3,1,Pago de servicios,248.38,655.72,2092.64,1844.26,0,0,128,0,0,67,0,2526,4,0,0,5.08,0,0,Bajo,0
17880,2026-05-05 03:50:00,3,1,Pago de servicios,244.39,127.19,4111.83,3867.44,0,0,5,0,0,19,0,1708,5,0,0,1.44,0,1,Bajo,0
17881,2026-05-05 04:00:00,4,1,Yape,1570.06,653.14,5845.28,4275.22,0,0,149,0,0,41,0,1720,1,0,2,8.95,0,3,Medio,0
17882,2026-05-05 04:10:00,4,1,Compra,371.11,787.79,8630.84,8259.73,0,0,149,0,0,67,0,2132,6,0,0,3.34,0,0,Bajo,0
17883,2026-05-05 04:20:00,4,1,Pago de servicios,414.56,485.29,5839.06,5424.5,0,0,42,0,0,49,0,2081,4,3,0,1.35,0,0,Bajo,0
17884,2026-05-05 04:30:00,4,1,Compra,259.75,656.53,8157.14,7897.39,0,1,53,0,0,53,0,2065,4,1,0,16.19,0,2,Bajo,0
17885,2026-05-05 04:40:00,4,1,Yape,112.83,386.15,5980.14,5867.31,0,0,109,0,0,79,0,2245,2,1,1,1.19,0,0,Bajo,0
17886,2026-05-05 04:50:00,4,1,Pago de servicios,826.14,760.05,7764.74,6938.6,0,0,54,1,0,36,1,692,5,2,0,12.11,0,3,Medio,0
17887,2026-05-05 05:00:00,5,1,Yape,59.36,987.58,8106.85,8047.49,0,0,91,0,0,34,0,2990,0,1,0,8.79,0,0,Bajo,0
17888,2026-05-05 05:10:00,5,1,Pago de servicios,92.14,373.28,9963.86,9871.72,0,0,22,1,1,64,0,1820,9,3,0,11.69,0,4,Medio,0
